init_joint_angles,x_target,y_target,Theta,iter_count,cost
[-2.08948062 -0.29764537 -0.87375423],0.04906767432741766,-0.9987954562051723,"[[ 0.24065181  2.27543817  2.93031692]
 [ 3.64937395 -1.57883632  0.17366061]
 [ 0.59791574  0.35156581 -1.38307075]
 [ 1.3480539  -3.13756934  2.51310642]
 [ 0.26365851 -2.1459785  -0.30393782]]",15,-0.2294639357617345
[-2.08948062 -0.29764537 -0.87375423],0.07356456359966787,-0.9972904566786901,"[[-0.11127783  2.11376524  2.80244722]
 [ 3.96508181 -1.2921873   0.43590594]
 [ 0.95227114  0.09048859 -1.77377268]
 [ 1.56547511 -3.04983688  3.0063633 ]
 [ 0.31194985 -1.94119753  0.23766076]]",11,-0.2392946176438589
[-2.08948062 -0.29764537 -0.87375423],0.09801714032956095,-0.9951847266721967,"[[-0.01718648  2.16524115  2.02921585]
 [ 4.05876974 -1.04480964  1.27062368]
 [ 0.80591168 -0.63774639 -1.86778817]
 [ 2.02903685 -3.0642604   3.06774259]
 [ 0.69241331 -2.5552932   0.20014979]]",23,-0.2416424503936092
[-2.08948062 -0.29764537 -0.87375423],0.12241067519921647,-0.9924795345987099,"[[ 0.36332118  1.99229308  1.68423775]
 [ 3.54501811 -0.86681216  1.25566951]
 [ 1.18555539 -0.35328927 -2.07340403]
 [ 2.09630464 -3.11067724  3.31483218]
 [ 0.26362752 -2.89049771  0.30291933]]",10,-0.2636390141547951
[-2.08948062 -0.29764537 -0.87375423],0.14673047445536191,-0.9891765099647808,"[[ 0.40689696  2.09177713  1.53234159]
 [ 3.307375   -0.76626774  0.96379771]
 [ 1.59189043 -0.50893291 -1.59787657]
 [ 2.16335869 -3.20180703  3.39789549]
 [ 0.11484265 -2.9630766   0.25665788]]",12,-0.2511508703515147
[-2.08948062 -0.29764537 -0.87375423],0.1709618887603013,-0.9852776423889411,"[[ 0.51172141  1.93184945  1.61800669]
 [ 3.33810898 -0.66761005  1.02278685]
 [ 1.89267389 -0.38687    -1.62160186]
 [ 1.89406164 -3.18444321  3.29547028]
 [ 0.22766521 -3.05071808  0.53633168]]",7,-0.2556301047390886
[-2.08948062 -0.29764537 -0.87375423],0.19509032201612825,-0.9807852804032303,"[[ 0.45423864  1.54565332  1.97643187]
 [ 3.46753269 -0.42868307  0.49254285]
 [ 1.83176571 -0.26414167 -1.57557046]
 [ 2.07085925 -3.19153406  3.26612811]
 [ 0.47190364 -2.66501261  0.03563815]]",7,-0.25877884497407433
[-2.08948062 -0.29764537 -0.87375423],0.21910124015686971,-0.9757021300385285,"[[ 0.5839512   1.35235457  1.9203483 ]
 [ 3.37832029 -0.1760631   0.63990097]
 [ 2.08031378 -0.35814761 -1.74339452]
 [ 1.95289335 -3.31329808  3.20396363]
 [ 0.38441222 -2.93276745 -0.04719288]]",5,-0.2469405092581619
[-2.08948062 -0.29764537 -0.87375423],0.24298017990326373,-0.9700312531945439,"[[ 1.13414135  0.93515619  1.6086658 ]
 [ 3.41939207  0.24281736  0.70207109]
 [ 1.40506119  0.38133366 -1.56230767]
 [ 1.9975372  -3.51264323  3.06096868]
 [ 0.0392234  -2.99966797 -0.05125263]]",14,-0.228559273812035
[-2.08948062 -0.29764537 -0.87375423],0.26671275747489814,-0.9637760657954398,"[[ 1.16827094  1.3064863   1.84458251]
 [ 3.59323224  0.16122842  0.82734104]
 [ 1.42765976  0.47910994 -1.26808208]
 [ 1.43604712 -4.07647132  2.76369825]
 [ 0.05752701 -2.9333476   0.13877957]]",8,-0.24677538043031377
[-2.08948062 -0.29764537 -0.87375423],0.29028467725446205,-0.9569403357322088,"[[ 1.46028653  1.24860037  1.14078728]
 [ 3.55333713 -0.05073897  1.089562  ]
 [ 1.54678     0.23134204 -1.21417872]
 [ 1.33495497 -4.14314039  2.66711087]
 [ 0.18815103 -2.96333375  0.8010699 ]]",16,-0.24322605587991936
[-2.08948062 -0.29764537 -0.87375423],0.3136817403988911,-0.9495281805930367,"[[ 1.53889304  1.26481534  1.0201729 ]
 [ 3.70366469  0.24576739  1.30816678]
 [ 1.34492243  0.44725659 -1.48670241]
 [ 1.34069858 -4.35693764  2.76469321]
 [ 0.21383913 -3.27569933  0.86512865]]",6,-0.2271060419840002
[-2.08948062 -0.29764537 -0.87375423],0.3368898533922204,-0.9415440651830205,"[[ 1.26316913  1.411578    1.16516305]
 [ 3.81146858  0.36315366  1.44626992]
 [ 1.42596037  0.51199064 -1.58842015]
 [ 1.65218822 -4.60966116  2.84697321]
 [ 0.41003362 -3.2402272   1.04436201]]",8,-0.22922185040410803
[-2.08948062 -0.29764537 -0.87375423],0.3598950365349884,-0.9329927988347386,"[[ 1.0184824   1.01939437  1.35632448]
 [ 4.4841841   0.3117816   1.32223724]
 [ 1.67826184  0.37294386 -2.0721629 ]
 [ 1.41707439 -4.61230866  2.88085294]
 [ 0.43737872 -2.56560231  1.14575034]]",10,-0.24283426973114472
[-2.08948062 -0.29764537 -0.87375423],0.38268343236508995,-0.9238795325112865,"[[ 0.56848877  1.69607734  1.19113286]
 [ 5.13724782 -0.30742723  2.2480439 ]
 [ 1.52002654 -0.07836292 -2.262938  ]
 [ 1.87621805 -4.07792426  3.32273288]
 [-0.3308065  -2.6871943   0.97585704]]",38,-0.2588066728038163
[-2.08948062 -0.29764537 -0.87375423],0.40524131400498997,-0.9142097557035305,"[[ 1.00151277  1.70249751  1.50625776]
 [ 5.10308841 -0.43845503  2.32546306]
 [ 1.0760735  -0.27748659 -2.47464628]
 [ 2.07431958 -4.02222793  3.39446814]
 [-0.4427714  -2.80482466  0.97599632]]",9,-0.1991511560480992
[-2.08948062 -0.29764537 -0.87375423],0.42755509343028214,-0.9039892931234432,"[[ 1.25525451  1.45019757  0.90869883]
 [ 4.91961111 -0.13888391  2.07008929]
 [ 0.88022924 -0.14558984 -2.4274652 ]
 [ 2.1653209  -3.60326694  3.52219061]
 [-0.21475392 -2.69420569  1.21976399]]",16,-0.2503046329459933
[-2.08948062 -0.29764537 -0.87375423],0.44961132965460654,-0.8932243011955152,"[[ 1.24734033  1.49866376  1.10340791]
 [ 5.09867167  0.26017363  2.2698011 ]
 [ 0.97022672 -0.4074329  -2.37277394]
 [ 1.96366559 -3.40685498  3.22093451]
 [-0.49838788 -2.78655071  1.05728458]]",8,-0.2429007219771611
[-2.08948062 -0.29764537 -0.87375423],0.47139673682599753,-0.8819212643483549,"[[ 1.20912892  1.58380131  0.92049681]
 [ 4.99238349  0.13352583  2.21818395]
 [ 1.41014872 -0.39249868 -2.06555098]
 [ 1.92166892 -3.61378071  3.44974795]
 [-0.7927216  -2.82036477  1.35001061]]",6,-0.2506877636530438
[-2.08948062 -0.29764537 -0.87375423],0.4928981922297838,-0.8700869911087113,"[[ 1.49293808  1.6837444   1.08475955]
 [ 4.65368238  0.12863858  2.2406147 ]
 [ 1.50024597 -0.50884395 -1.91021645]
 [ 1.99452611 -3.58561155  3.71669213]
 [-0.61607018 -2.6481904   1.21027136]]",5,-0.2474386777113459
[-2.08948062 -0.29764537 -0.87375423],0.5141027441932213,-0.8577286100002721,"[[ 1.62139506  1.31057641  1.16975497]
 [ 4.61344451  0.28817673  2.12313957]
 [ 1.66594993 -0.39664949 -1.98132327]
 [ 2.1306364  -3.58270115  3.55360462]
 [-0.46819981 -2.51426818  1.0930567 ]]",5,-0.25154637444355027
[-2.08948062 -0.29764537 -0.87375423],0.5349976198870968,-0.8448535652497072,"[[ 1.49925151  1.2272763   1.1036193 ]
 [ 4.68036343  0.38178777  2.12912892]
 [ 1.98897128 -0.37166507 -2.12660661]
 [ 2.11047791 -3.79632744  3.61529937]
 [-0.22116762 -2.52668679  1.17646066]]",5,-0.26042753783062755
[-2.08948062 -0.29764537 -0.87375423],0.5555702330196017,-0.8314696123025455,"[[ 1.8520913   1.8321043   1.63880799]
 [ 4.42570539 -0.0212142   1.92631806]
 [ 1.87453954 -0.5654445  -2.30174756]
 [ 1.92277173 -4.12074716  3.90503887]
 [ 0.28864746 -2.63928349  1.35573115]]",17,-0.21040592431901656
[-2.08948062 -0.29764537 -0.87375423],0.5758081914178448,-0.8175848131515839,"[[ 2.18426583  1.81218273  1.43803926]
 [ 4.43108008 -0.24466123  1.85024918]
 [ 1.90274892 -0.58134119 -2.62446469]
 [ 1.69676265 -4.23097619  4.0521812 ]
 [ 0.38436835 -2.26215894  1.42872332]]",6,-0.24071927387932662
[-2.08948062 -0.29764537 -0.87375423],0.5956993044924335,-0.8032075314806447,"[[ 2.49378294  1.48102414  1.32107936]
 [ 3.79549655  0.28546279  1.6397397 ]
 [ 2.31794582 -0.64486453 -2.63007518]
 [ 1.79236389 -3.73110742  4.14481369]
 [-0.02010229 -1.7478818   1.11428029]]",16,-0.2512811495405088
[-2.08948062 -0.29764537 -0.87375423],0.6152315905806268,-0.788346427626606,"[[ 2.64059721  1.79408311  1.10044897]
 [ 3.89210798  0.1113417   1.71315977]
 [ 2.20852574 -0.74572164 -2.17400675]
 [ 1.54081477 -3.5578943   4.22103273]
 [-0.07739393 -1.26791154  1.02918182]]",10,-0.23514682758925134
[-2.08948062 -0.29764537 -0.87375423],0.6343932841636455,-0.7730104533627368,"[[ 2.37663691  1.42654411  0.97966771]
 [ 4.28325625  0.07075252  1.59169108]
 [ 2.3319957  -0.32634365 -2.27628262]
 [ 1.81783598 -3.34942426  3.94491163]
 [-0.02578848 -1.17867182  1.03330268]]",11,-0.21980420552147442
[-2.08948062 -0.29764537 -0.87375423],0.6531728429537766,-0.7572088465064845,"[[ 2.25625756  0.92310726  0.65484732]
 [ 4.63124677  0.27743253  1.64297393]
 [ 2.42572191 -0.40527551 -2.09729506]
 [ 1.61801639 -3.32907032  4.02731598]
 [ 0.01632014 -1.15195873  1.78479285]]",8,-0.2174212591092322
[-2.08948062 -0.29764537 -0.87375423],0.6715589548470182,-0.7409511253549591,"[[ 2.06301035  0.86792202  0.4677746 ]
 [ 4.989993    0.19548649  1.60701508]
 [ 2.65529866 -0.32187924 -2.08616143]
 [ 1.79086521 -3.25260134  3.89380491]
 [-0.14434891 -1.34591477  2.05815664]]",6,-0.22866195317518026
[-2.08948062 -0.29764537 -0.87375423],0.6895405447370667,-0.724247082951467,"[[ 2.02898059  0.91312539  0.3401958 ]
 [ 4.79854672  0.83323485  1.97968474]
 [ 2.76560731 -0.23814297 -1.9006288 ]
 [ 1.82757931 -3.29512414  4.17302703]
 [-0.0848191  -1.262836    2.34763604]]",11,-0.21591910245603327
[-2.08948062 -0.29764537 -0.87375423],0.7071067811865474,-0.7071067811865476,"[[ 2.11078451  0.61270285  0.04524246]
 [ 4.95287684  0.80700284  2.49784026]
 [ 2.84914376 -0.35605384 -1.88055396]
 [ 1.77937633 -3.26813122  4.27980635]
 [-0.06114871 -1.3869458   1.89398614]]",12,-0.25397832158886124
[-2.08948062 -0.29764537 -0.87375423],0.7242470829514666,-0.689540544737067,"[[ 2.14118509  0.83967299  0.35099949]
 [ 4.96979524  0.70640382  2.42732871]
 [ 2.89069188 -0.4167023  -2.11346265]
 [ 1.71534294 -3.43815576  4.59523762]
 [ 0.09282693 -1.63620107  1.81313233]]",6,-0.24835389703734198
[-2.08948062 -0.29764537 -0.87375423],0.7409511253549587,-0.6715589548470186,"[[ 2.16133801  0.6513485   0.10493117]
 [ 5.0599128   0.89359028  2.66099304]
 [ 3.06876876 -0.45204022 -2.14338242]
 [ 1.76749208 -3.34976836  4.54603362]
 [ 0.15725449 -1.59245424  1.95439659]]",5,-0.2633268620987717
[-2.08948062 -0.29764537 -0.87375423],0.7572088465064841,-0.653172842953777,"[[ 2.22544065e+00  4.26587976e-01 -2.63133481e-04]
 [ 5.26958844e+00  1.03438299e+00  2.78895811e+00]
 [ 2.92786251e+00 -3.51654451e-01 -2.75321553e+00]
 [ 1.99680150e+00 -3.01981313e+00  4.51837711e+00]
 [-9.77719817e-02 -1.27553728e+00  1.64217565e+00]]",13,-0.22354083746824827
[-2.08948062 -0.29764537 -0.87375423],0.7730104533627365,-0.6343932841636458,"[[ 2.80566596  0.44632422 -0.11347622]
 [ 4.95240259  1.16586989  3.07175976]
 [ 2.37295728 -0.19825433 -2.4850267 ]
 [ 2.19239312 -3.4854156   4.62239367]
 [-0.11424039 -1.49501133  1.40657031]]",21,-0.24572884836624556
[-2.08948062 -0.29764537 -0.87375423],0.7883464276266063,-0.6152315905806265,"[[ 2.89162725  0.4818354   0.15525642]
 [ 5.16222935  1.15734785  3.15281509]
 [ 2.23329075 -0.39939825 -2.45505205]
 [ 2.08489384 -3.29217616  4.62061666]
 [-0.10328032 -1.88902414  1.52971935]]",6,-0.25827576044972783
[-2.08948062 -0.29764537 -0.87375423],0.8032075314806449,-0.5956993044924331,"[[ 2.98201439  0.57708963 -0.11265249]
 [ 5.21757527  1.3176557   3.05105211]
 [ 2.29678376 -0.57262168 -2.57121205]
 [ 2.20098911 -3.15570133  4.65317139]
 [-0.32153301 -2.25158275  1.63968539]]",3,-0.22035962429238024
[-2.08948062 -0.29764537 -0.87375423],0.8175848131515836,-0.5758081914178451,"[[ 2.89896261  0.7481455   0.17059862]
 [ 5.3603883   1.19250013  3.05570586]
 [ 2.14121839 -0.41135186 -2.85523109]
 [ 2.33990249 -3.39384886  4.6674941 ]
 [-0.316626   -2.08996392  1.66905413]]",7,-0.23642129450586763
[-2.08948062 -0.29764537 -0.87375423],0.8314696123025451,-0.5555702330196021,"[[ 3.34275076  0.95126143 -0.12529509]
 [ 5.17735862  1.09710277  3.19512023]
 [ 1.91109349 -0.35536435 -2.83372898]
 [ 2.43715226 -3.5849495   4.74030192]
 [-0.28886136 -2.30698543  1.59508243]]",7,-0.21409694469534454
[-2.08948062 -0.29764537 -0.87375423],0.844853565249707,-0.5349976198870972,"[[ 3.3862978   0.9821002  -0.11462289]
 [ 5.27099038  0.89825788  2.81061125]
 [ 2.21382239 -0.5051266  -2.34659073]
 [ 2.09352692 -3.66527953  4.81217387]
 [-0.25852528 -2.23322674  1.40171159]]",17,-0.24432377887210577
[-2.08948062 -0.29764537 -0.87375423],0.8577286100002719,-0.5141027441932218,"[[ 3.5103389   0.14600373 -0.56994682]
 [ 5.65945098  1.58743782  3.40911142]
 [ 1.74232084  0.25580861 -2.62969345]
 [ 1.76248399 -3.47485042  4.57578422]
 [-0.14258409 -2.2425389   1.62563713]]",22,-0.21531144855300666
[-2.08948062 -0.29764537 -0.87375423],0.8700869911087112,-0.4928981922297842,"[[ 3.45901939 -0.03877653 -0.24070462]
 [ 5.53938961  1.82253969  3.52263474]
 [ 1.80742519  0.25225974 -2.10629372]
 [ 2.10858754 -3.52283047  4.54941992]
 [ 0.16088922 -2.24170157  1.18509209]]",22,-0.23861098945339432
[-2.08948062 -0.29764537 -0.87375423],0.8819212643483548,-0.47139673682599786,"[[ 3.17338387 -0.01904184  0.07658542]
 [ 5.87973456  1.76529822  3.27883293]
 [ 2.25153176  0.20571188 -2.36241002]
 [ 1.95475826 -3.37776606  4.57354793]
 [ 0.19905199 -2.01634241  1.15316802]]",6,-0.23634038509884422
[-2.08948062 -0.29764537 -0.87375423],0.893224301195515,-0.44961132965460693,"[[ 3.35168378 -0.10357576 -0.06461476]
 [ 5.71649961  1.82080266  3.12562874]
 [ 2.35700201  0.29311773 -2.43507452]
 [ 2.05602445 -3.46428669  5.08004352]
 [ 0.01915025 -1.89702261  0.71245474]]",15,-0.2327063141616601
[-2.08948062 -0.29764537 -0.87375423],0.903989293123443,-0.4275550934302825,"[[ 3.34040807e+00 -5.55237035e-03 -2.73432474e-01]
 [ 5.78731563e+00  1.81897808e+00  3.03072233e+00]
 [ 2.77390965e+00  1.95934814e-01 -2.58685210e+00]
 [ 2.24392510e+00 -3.76239807e+00  5.23549443e+00]
 [-7.40348091e-01 -1.91424759e+00  1.12875859e+00]]",10,-0.19626479114735942
[-2.08948062 -0.29764537 -0.87375423],0.9142097557035304,-0.40524131400499036,"[[ 3.31778483  0.03278339 -0.7205694 ]
 [ 5.62126245  2.02205661  3.45982177]
 [ 2.87846859  0.4809777  -2.23298092]
 [ 2.29352074 -3.95080592  4.94123413]
 [-0.57450331 -1.85439733  1.05564301]]",8,-0.19408487761369175
[-2.08948062 -0.29764537 -0.87375423],0.9238795325112867,-0.3826834323650895,"[[ 3.14970658 -0.29418346 -0.64000457]
 [ 5.83249469  2.02513134  3.36584401]
 [ 3.10106958  0.58095248 -2.41933307]
 [ 2.50124108 -3.67031785  5.00076551]
 [-0.63876074 -1.66111979  1.33061087]]",5,-0.1896806006349336
[-2.08948062 -0.29764537 -0.87375423],0.9329927988347388,-0.35989503653498794,"[[ 2.9585976  -0.24900322 -0.61031233]
 [ 5.98463229  2.11341297  3.47734437]
 [ 3.18714406  0.89763087 -2.40453935]
 [ 2.76291657 -3.72713628  4.93328626]
 [-0.84334938 -1.70611672  1.13704996]]",5,-0.1796992707322934
[-2.08948062 -0.29764537 -0.87375423],0.9415440651830207,-0.33688985339221994,"[[ 3.15676755  0.23665126 -0.89835483]
 [ 6.11900313  2.08925322  3.1566128 ]
 [ 2.85961821  0.47809224 -2.30816312]
 [ 2.8769466  -4.15348115  4.86496159]
 [-0.97978259 -1.69713339  0.89605812]]",9,-0.14971151483312162
[-2.08948062 -0.29764537 -0.87375423],0.9495281805930366,-0.31368174039889146,"[[ 3.22005211  0.37088263 -0.80163995]
 [ 5.78434294  2.07693606  3.39561942]
 [ 3.23786723  0.85649365 -2.41576477]
 [ 2.8055928  -4.26884106  4.7027994 ]
 [-0.87081931 -1.70254627  0.97172639]]",7,-0.11680368303530966
[-2.08948062 -0.29764537 -0.87375423],0.9569403357322087,-0.2902846772544624,"[[ 2.82949495  0.0345241  -0.29617017]
 [ 6.30287303  2.01151599  3.46918018]
 [ 3.47250886  0.81516784 -2.07941583]
 [ 2.88434573 -4.42338041  4.83425401]
 [-0.90165147 -1.28561007  1.08532343]]",9,-0.14092152480466236
[-2.08948062 -0.29764537 -0.87375423],0.9637760657954397,-0.26671275747489853,"[[ 2.61742834  0.54084938  0.16250415]
 [ 6.45488177  1.69344554  3.75216469]
 [ 3.55196905  0.90760407 -2.24257756]
 [ 3.08641523 -4.43556355  5.15171261]
 [-1.04754057 -1.0377015   1.01640522]]",15,-0.15455558650833431
[-2.08948062 -0.29764537 -0.87375423],0.9700312531945439,-0.24298017990326415,"[[ 2.54513216  0.42492798  0.29839859]
 [ 6.59247634  1.77087332  3.45497544]
 [ 3.77525085  0.80150001 -2.14019139]
 [ 3.10807622 -4.5319362   5.20028457]
 [-1.08547722 -1.28859045  1.33088807]]",8,-0.13157806381441015
[-2.08948062 -0.29764537 -0.87375423],0.9757021300385283,-0.21910124015687013,"[[ 2.39817286  0.40664795  0.08457547]
 [ 6.83179477  2.04572333  3.55384551]
 [ 3.92214568  0.75694747 -1.73676715]
 [ 2.85736832 -4.4711572   5.471286  ]
 [-0.80469229 -0.90477841  1.65718349]]",6,-0.12423421220289162
[-2.08948062 -0.29764537 -0.87375423],0.9807852804032302,-0.1950903220161287,"[[ 2.56720909  0.81873124 -0.35291272]
 [ 6.80443015  1.63601328  3.33507086]
 [ 4.0437711   0.44313849 -1.75610742]
 [ 2.61577194 -4.39312189  5.84422486]
 [-0.46599454 -0.81469905  1.91695534]]",16,-0.09138490691593212
[-2.08948062 -0.29764537 -0.87375423],0.985277642388941,-0.17096188876030174,"[[ 2.61251053  1.11150413 -0.31599329]
 [ 6.97301018  1.31451089  3.37410681]
 [ 3.96600526  0.35430166 -1.60810272]
 [ 2.70827949 -4.54417843  5.75075218]
 [-0.32460722 -0.91208588  2.01734446]]",7,-0.05666370477262727
[-2.08948062 -0.29764537 -0.87375423],0.9891765099647808,-0.14673047445536236,"[[ 2.90125122  1.28169349 -0.1363842 ]
 [ 6.95055946  1.19823259  3.37213942]
 [ 3.67862233  0.4016557  -1.45489115]
 [ 2.48488057 -4.58967638  5.92788228]
 [-0.20878335 -0.78092055  1.98603572]]",5,-0.0544816084280861
[-2.08948062 -0.29764537 -0.87375423],0.9924795345987099,-0.12241067519921602,"[[ 2.78308948  1.39672742 -0.17678936]
 [ 6.97901135  1.28106141  3.61330579]
 [ 3.78826925  0.36438921 -1.7136514 ]
 [ 2.53960175 -4.17669731  5.96939145]
 [ 0.05258474 -0.78198486  1.88182208]]",7,-0.05282005386893577
[-2.08948062 -0.29764537 -0.87375423],0.9951847266721968,-0.0980171403295605,"[[ 2.53803816  1.57765308 -0.03989613]
 [ 7.30007598  1.23008521  3.61744483]
 [ 3.92706053  0.11023998 -1.81327301]
 [ 2.59346994 -4.11716473  6.19770209]
 [ 0.06151917 -0.64048106  1.8377899 ]]",5,-0.032600979237524065
[-2.08948062 -0.29764537 -0.87375423],0.9972904566786901,-0.07356456359966741,"[[ 2.48575187  1.73207958 -0.19512309]
 [ 7.51017854  0.94410511  3.33325111]
 [ 3.87281395 -0.02995107 -1.99258752]
 [ 2.78686056 -3.68791603  6.20109414]
 [ 0.03704296 -0.23887838  1.94587953]]",5,-0.004596019935868348
[-2.08948062 -0.29764537 -0.87375423],0.9987954562051723,-0.049067674327418084,"[[ 2.36457457  1.816098   -0.27926644]
 [ 7.46366177  1.04831115  3.35494883]
 [ 4.12407905 -0.18878987 -1.99910866]
 [ 3.08007813 -3.70096088  6.20538968]
 [ 0.31873296  0.11224616  2.11992968]]",5,0.01815090232707213
[-2.08948062 -0.29764537 -0.87375423],0.9996988186962041,-0.024541228522912448,"[[ 2.42574525  1.79680572  0.03096088]
 [ 7.42632515  1.55647688  3.0835409 ]
 [ 3.95486205 -0.20930366 -1.90139894]
 [ 2.95624018 -3.61945869  6.52530462]
 [ 0.27471756 -0.12539161  2.2841418 ]]",14,0.0125409545288723
[-2.08948062 -0.29764537 -0.87375423],0.9999999999999999,-2.449293598294706e-16,"[[ 2.44657525  1.70353411 -0.11777533]
 [ 7.58393437  1.60171032  3.21536086]
 [ 4.11032451 -0.18728834 -1.68582914]
 [ 2.93477556 -3.71803081  6.54051126]
 [ 0.19390128 -0.06397802  2.25825264]]",5,0.03449609836865698
[-2.08948062 -0.29764537 -0.87375423],0.9999999999999999,0.0,"[[ 2.48567731  1.75733933 -0.21808627]
 [ 7.46404619  1.50658422  3.37817541]
 [ 4.14970683 -0.12258782 -1.64951593]
 [ 3.03396521 -3.90713924  6.50432019]
 [ 0.06280737 -0.13290069  2.28054805]]",2,0.03582141133104368
[-2.08948062 -0.29764537 -0.87375423],0.9996988186962041,0.024541228522912285,"[[ 2.59596025  1.88251517 -1.10038386]
 [ 7.2720429   1.64988848  3.58331634]
 [ 4.42264749 -0.46601774 -1.46866048]
 [ 3.29043312 -3.55303643  6.55474104]
 [-0.03485941 -0.30063213  2.21333441]]",9,0.06655288582458695
[-2.08948062 -0.29764537 -0.87375423],0.9987954562051723,0.04906767432741801,"[[ 2.63903654  1.53710886  0.08822292]
 [ 7.17218173  1.91918187  3.60478063]
 [ 4.78202795 -0.68116472 -1.58495515]
 [ 3.13215469 -3.95202274  7.1001234 ]
 [ 0.05357438 -0.38316199  2.21363317]]",16,0.09083400877925067
[-2.08948062 -0.29764537 -0.87375423],0.9972904566786901,0.07356456359966741,"[[ 1.81659728  1.588605   -0.39111739]
 [ 7.46633281  2.2085575   3.7358777 ]
 [ 5.7730538  -0.36540192 -1.883964  ]
 [ 2.83367302 -3.88816157  7.56039112]
 [ 0.45769342 -0.36412898  2.50488144]]",22,0.09290079917068239
[-2.08948062 -0.29764537 -0.87375423],0.9951847266721968,0.09801714032956059,"[[ 2.0405269   1.46978811 -0.42630678]
 [ 7.22135714  2.55536843  3.87393716]
 [ 5.98385439 -0.35481074 -1.53386988]
 [ 2.70042531 -3.86085155  7.44837393]
 [ 0.24320812 -0.34967809  2.46572202]]",6,0.09600063588761817
[-2.08948062 -0.29764537 -0.87375423],0.9924795345987099,0.12241067519921618,"[[ 2.19035151  1.64022009  0.25709955]
 [ 6.95092626  2.38366694  3.64539361]
 [ 6.1751135  -0.48984057 -1.52006738]
 [ 2.99766936 -4.18075623  7.30201005]
 [ 0.59860476 -0.52165492  2.55031498]]",15,0.12573023495416127
[-2.08948062 -0.29764537 -0.87375423],0.9891765099647809,0.14673047445536172,"[[ 1.30890466  2.15619895  0.32926071]
 [ 7.83594099  2.0110285   3.637718  ]
 [ 6.0768082  -0.49377998 -1.3897648 ]
 [ 3.66413861 -4.11552946  7.46938407]
 [ 0.93825762 -0.18291454  2.58729042]]",13,0.14028578741659614
[-2.08948062 -0.29764537 -0.87375423],0.9852776423889411,0.1709618887603012,"[[ 1.47780593  1.9875786   0.20838095]
 [ 7.8215358   2.08162218  3.69101156]
 [ 6.0555607  -0.57558418 -1.3150295 ]
 [ 3.7190163  -3.99343314  7.51232065]
 [ 1.00757279 -0.39526441  2.80265277]]",3,0.1673398399997142
[-2.08948062 -0.29764537 -0.87375423],0.9807852804032303,0.19509032201612822,"[[ 1.56249706  2.47004206  0.90433066]
 [ 7.65835538  1.55684732  3.30777316]
 [ 6.02953532 -0.03951752 -1.52121397]
 [ 3.92700654 -4.21242559  6.70447204]
 [ 0.99698646 -0.37292972  2.65778374]]",17,0.16825671391333807
[-2.08948062 -0.29764537 -0.87375423],0.9757021300385285,0.21910124015686977,"[[ 0.48023533  2.67264406  0.21481683]
 [ 8.5030297   1.57992049  4.237873  ]
 [ 6.62533115 -0.03383783 -1.27157146]
 [ 3.85844029 -4.55223751  6.39715297]
 [ 1.81102685 -0.16887089  3.13650245]]",28,0.1817863710392591
[-2.08948062 -0.29764537 -0.87375423],0.9700312531945439,0.24298017990326384,"[[ 0.56667906  2.65828061  0.32320472]
 [ 8.72827352  1.67486331  4.04919771]
 [ 6.53566372  0.13537922 -1.23249957]
 [ 3.62665997 -4.60638949  6.30095035]
 [ 1.72545969 -0.29563533  3.07918276]]",5,0.19846035033401369
[-2.08948062 -0.29764537 -0.87375423],0.9637760657954397,0.26671275747489837,"[[ 1.16426683  2.24751347 -0.16710248]
 [ 8.36631792  1.8734977   3.84737041]
 [ 6.39120122 -0.1624032  -1.36224131]
 [ 3.94437751 -4.56127746  6.20933096]
 [ 1.62217231  0.0574481   2.62527546]]",12,0.2645571549045108
[-2.08948062 -0.29764537 -0.87375423],0.9569403357322087,0.2902846772544623,"[[ 0.19039633  2.11013241 -0.4175162 ]
 [ 9.33551623  2.33992515  4.11163419]
 [ 6.85160168 -0.11461838 -1.3815525 ]
 [ 4.30775895 -4.89534517  6.2367612 ]
 [ 1.25191724  0.29313821  2.40102839]]",5,0.28246657049413415
[-2.08948062 -0.29764537 -0.87375423],0.9495281805930366,0.31368174039889146,"[[ 0.12584194  2.38119348  0.35869062]
 [ 9.16486148  2.16155258  3.8824135 ]
 [ 7.18935381  0.03600083 -2.39641536]
 [ 4.43651652 -4.89331546  6.0673189 ]
 [ 1.29370926  0.2262885   3.09409949]]",16,0.2901872934947809
[-2.08948062 -0.29764537 -0.87375423],0.9415440651830207,0.33688985339222,"[[ 0.32285443  2.22535881  0.23536058]
 [ 9.33579111  2.22880438  3.95940767]
 [ 6.96581011 -0.2697805  -1.91265171]
 [ 4.51354347 -4.76555347  6.01793843]
 [ 1.02773914  0.10302165  3.56618027]]",13,0.3246950538203415
[-2.08948062 -0.29764537 -0.87375423],0.9329927988347387,0.3598950365349881,"[[ 0.27991804  2.51557057 -0.10644356]
 [ 9.40946792  2.19779592  4.28858063]
 [ 6.96195761 -0.19984068 -1.87906658]
 [ 4.61990429 -4.94926519  5.91014878]
 [ 1.2127662   0.16175366  3.56983125]]",5,0.3398258651391953
