init_joint_angles,x_target,y_target,z_target,Theta,iter_count,cost
[0.         0.52359878 1.57079633 1.57079633],0.1363199624419372,0.0,0.4323516843391961,"[[-2.40290702e+00 -1.07914442e-02  9.23864837e-01  3.86565708e+00]
 [ 1.64146046e-01  2.52619786e+00  1.61249271e+00  1.05486209e+00]
 [-9.80260599e-01 -4.23893735e-01 -1.83990819e+00 -4.12677040e-01]
 [-2.91630868e-01 -8.83668669e-01 -4.08704595e-01 -6.32216967e-01]
 [-4.58253660e-01 -1.00765501e-03  8.69746529e-01  2.22472310e-01]]",120,5.35066871414503
[0.         0.52359878 1.57079633 1.57079633],0.1363199624419372,0.0,0.4323516843391961,"[[-1.19487342  1.87574142  0.19985192  0.26839371]
 [-0.34210424  1.80533217  0.91699171  0.55796158]
 [-1.3550451  -0.64904151 -0.08068134  0.22196211]
 [-0.3351316   0.20360491 -0.48760288  0.36122495]
 [-0.19558073  0.41257711 -0.02278709  0.04273652]]",31,14.18353932308052
[0.         0.52359878 1.57079633 1.57079633],0.1180565505176581,0.0681599812209685,0.4323516843391961,"[[ 6.75017876  1.52459213 -2.564977    3.12270527]
 [-2.00990629  0.76120372  2.33271892  1.08720247]
 [-5.25386478 -0.7851326   1.03080613  0.61481429]
 [-0.19459498  1.12238492 -0.60378821 -0.09199731]
 [ 4.70192912  1.31605678 -0.79504181  0.39893801]]",85,3.1799958244107485
[0.         0.52359878 1.57079633 1.57079633],0.0681599812209686,0.1180565505176581,0.4323516843391961,"[[ 8.58230399  3.61940663 -1.22944223  0.09104489]
 [-1.44678768 -1.05366615  2.19626455  3.25524456]
 [-4.08931925 -1.43314673 -0.91375416  1.34991175]
 [ 0.26795326  1.11801431  0.99015222  2.13969319]
 [ 4.75241914  0.16390789 -2.8801412  -0.11334621]]",125,2.5011956410421283
[0.         0.52359878 1.57079633 1.57079633],3.8616302487035336e-17,0.1363199624419372,0.4323516843391961,"[[ 9.7930824   4.39327466 -1.16008732 -0.79183478]
 [-0.04788665 -2.45712291  2.40387043  4.0777454 ]
 [-3.05710008 -1.36405139 -0.09305161  1.7557935 ]
 [ 1.09698064  1.53245362  0.50575964  1.7652648 ]
 [ 3.59917606 -0.22098161 -3.02934573 -0.8740243 ]]",64,2.460153196556812
[0.         0.52359878 1.57079633 1.57079633],-0.0681599812209685,0.1180565505176581,0.4323516843391961,"[[10.29346111  2.0378487  -2.15213478 -2.6579261 ]
 [ 0.91345098 -2.63482663  4.05423402  5.86158549]
 [-1.46953448 -0.27348949  1.30920468  1.13460091]
 [ 2.55862644  2.60656905  0.11414499  1.56868124]
 [ 3.85324864  1.38882437 -0.60163242 -0.42597754]]",167,3.0267901725499238
[0.         0.52359878 1.57079633 1.57079633],-0.1180565505176581,0.0681599812209686,0.4323516843391961,"[[12.97994714  6.20255172 -7.28673099 -2.10347232]
 [ 0.76327954 -5.94011583  8.00406441  6.36333271]
 [-0.09153177 -1.77311666  1.05286923  1.95619226]
 [ 2.75539497  4.15666166  1.02572283 -0.05397138]
 [ 3.40430637  1.26719162 -0.11831317 -2.31419351]]",325,3.011527412584537
[0.         0.52359878 1.57079633 1.57079633],0.3191851846329075,0.0,0.2678281707027247,"[[-0.57218894  0.38171532  0.16685431 -0.02073716]
 [-0.33211975 -0.18133507 -0.44621251  0.14899678]
 [-0.16677003  0.03546429  0.05807043 -0.10077889]
 [-0.02115705  0.07285014  0.46828341 -0.39120138]
 [-0.06263686  0.10835249 -0.11934939 -0.27806565]]",12,23.578249117087275
[0.         0.52359878 1.57079633 1.57079633],0.3191851846329075,0.0,0.2678281707027247,"[[-0.45974328 -2.61340111 -0.32335239  2.28718431]
 [-0.82831601  0.30906104 -0.64400971  2.57450099]
 [-0.08004988 -0.47442268  0.69793797  0.91988333]
 [ 0.01918731  1.34781469 -1.27528665  0.55776481]
 [-0.39094327 -1.23311968  1.45719968  0.42813444]]",54,5.967880781292955
[0.         0.52359878 1.57079633 1.57079633],0.3122102225384552,0.0663623314210064,0.2678281707027247,"[[ 1.80338547 -7.03103609  1.15852737  4.14572362]
 [-1.2841906  -0.17755441 -2.65422036  2.25041625]
 [ 0.81749309 -2.34868961  1.03958678 -0.05417268]
 [-0.89436245  1.82962718 -0.7894268   0.40081014]
 [ 0.44844684 -1.46753937 -0.86906039 -0.06894919]]",157,2.762719948558768
[0.         0.52359878 1.57079633 1.57079633],0.2915901755682075,0.1298243105171182,0.2678281707027247,"[[ 2.33650355 -7.17464267  1.92617444  4.10103628]
 [ 0.43547898 -1.58114264 -2.42875371  1.26231283]
 [ 0.20252626 -1.6633799   0.35011412  0.58261498]
 [-1.60192202  2.2093038  -1.11383461  0.98074311]
 [ 0.76819403 -0.10576717 -1.83246954  0.00997551]]",77,2.877324026620815
[0.         0.52359878 1.57079633 1.57079633],0.2582262387207275,0.1876123442774731,0.2678281707027247,"[[ 5.15562629 -9.96491739  1.51013217  4.8451657 ]
 [-1.5816554  -0.80430063 -3.20895123  0.99990966]
 [ 1.06937303 -1.71033841  1.16375806  0.85062811]
 [-2.54698932  2.18463411 -1.09858829  1.23945445]
 [ 1.3207503   0.66425364 -0.92129004 -0.95123716]]",59,3.053337750334689
[0.         0.52359878 1.57079633 1.57079633],0.2135765761341815,0.2372008183289918,0.2678281707027247,"[[  5.87251236 -10.96135454   3.61899645   3.77440328]
 [ -1.66768491  -0.36069066  -4.88625456   0.95664439]
 [  1.80355861  -0.44360805   1.11109327   1.62394142]
 [ -2.35878486   1.77384397  -1.50785278   0.80344324]
 [  1.47153827   1.09802847  -1.38422155  -0.14388934]]",42,2.8468572658898736
[0.         0.52359878 1.57079633 1.57079633],0.1595925923164537,0.2764224784037243,0.2678281707027247,"[[  5.89467339 -11.31001301   4.66256502   3.21434171]
 [ -1.18383783  -0.79871274  -5.15450237   1.70435965]
 [  2.14709129  -0.46974776  -0.03819808   1.86560236]
 [ -1.19246273   2.26384178  -1.71185254   1.14665921]
 [  1.64258544   0.06965613  -1.80751682   0.06660056]]",47,2.789483556493779
[0.         0.52359878 1.57079633 1.57079633],0.0986336464042737,0.3035631497499984,0.2678281707027247,"[[  7.22317711 -13.47439658  11.31183154   2.07826174]
 [ -1.74187674  -1.48610881  -9.21118344   1.59054128]
 [  3.27937573  -2.02523227  -3.08472992   2.91304779]
 [ -1.77228099   1.33604003  -2.7014445    1.56017881]
 [  2.23162597   1.02429651  -3.03268461   0.2333126 ]]",77,3.058011285235793
[0.         0.52359878 1.57079633 1.57079633],0.03336393684748,0.3174366547945914,0.2678281707027247,"[[  9.39018336 -11.53695323  14.42308846   1.95883794]
 [ -2.72031886  -1.46515596 -12.60859226   1.54682474]
 [  3.43478819  -3.90146626  -3.68462143   3.19466764]
 [ -2.5302847    0.54277764  -2.33159895   1.79379463]
 [  2.35419545   1.6374527   -2.42244441   0.73660673]]",126,2.8698940519864165
[0.         0.52359878 1.57079633 1.57079633],-0.03336393684748,0.3174366547945915,0.2678281707027247,"[[  8.7320934  -14.73942639  14.07953384   1.03822574]
 [ -1.82864198  -2.05680842 -12.21249266   1.28336783]
 [  4.52704016  -4.04403374  -3.90038176   3.57126255]
 [ -1.59777473   0.48862443  -1.3738239    1.81854634]
 [  2.94828217   1.61681631  -1.3849501    1.27711618]]",58,2.9577894561091584
[0.         0.52359878 1.57079633 1.57079633],-0.0986336464042736,0.3035631497499984,0.2678281707027247,"[[  7.55283941 -11.61253591  17.08523819  -2.14665929]
 [  0.30770434  -0.4062337  -15.99685182   2.35683994]
 [  5.39958732  -4.00739033  -5.57426656   7.49079251]
 [ -3.13429165  -1.82863526   0.07404444   2.2082547 ]
 [  5.39481574   1.29460836   1.5459954    0.94412995]]",170,2.679942223761974
[0.         0.52359878 1.57079633 1.57079633],-0.1595925923164536,0.2764224784037243,0.2678281707027247,"[[  8.83993728 -13.06973524  16.32904028  -2.24164257]
 [ -0.24284044  -0.60346416 -16.32681073   2.06212543]
 [  6.36510252  -3.90140053  -4.55032355   7.63996241]
 [ -3.23670542  -1.62641608   1.08345743   2.38437769]
 [  4.89037906   1.15523185   1.6619253    1.49850265]]",33,2.627324692924482
[0.         0.52359878 1.57079633 1.57079633],-0.2135765761341815,0.2372008183289919,0.2678281707027247,"[[ 11.51499107 -14.51507537  15.90016706  -3.67654371]
 [ -0.84580907   1.52691834 -15.92980774   3.46722478]
 [  4.62533752  -2.62159962  -4.32784735   7.42583763]
 [ -2.20968607  -0.72296748   0.257181     2.54556297]
 [  4.83032071   1.14891153   3.16117475   1.49622794]]",79,2.96140547195828
[0.         0.52359878 1.57079633 1.57079633],-0.2582262387207275,0.1876123442774732,0.2678281707027247,"[[ 12.91175851 -13.81682083  15.34976635  -3.73972593]
 [ -1.66664238   1.67183191 -15.35617037   3.60497216]
 [  4.90716031  -3.15692623  -4.14236355   7.64163336]
 [ -1.51185863  -1.2944982    0.59339028   2.28355299]
 [  5.16366288   1.23767601   2.81343199   1.15641778]]",17,2.8045790765893326
[0.         0.52359878 1.57079633 1.57079633],-0.2915901755682075,0.1298243105171183,0.2678281707027247,"[[ 12.34586853 -11.26271102  14.08602341  -3.74737029]
 [ -0.76307913   3.58011194 -14.3717807    4.09697388]
 [  5.80063443  -2.89005506  -4.32295467   6.62496642]
 [ -1.07533613  -1.74693948   0.75939734   3.18703451]
 [  6.30684236   1.57529204   3.03682578   2.51274287]]",63,2.745406405818052
[0.         0.52359878 1.57079633 1.57079633],-0.3122102225384552,0.0663623314210064,0.2678281707027247,"[[ 13.3936032   -7.61369339  15.33726023  -1.33955581]
 [  0.0962998    3.72845329 -15.13674043   2.87465739]
 [  5.23813224  -1.43674853  -5.1417384    4.89227721]
 [ -1.65810494  -0.48623427   0.27690204   2.52746945]
 [  6.57554758   2.76263266   4.21747315   3.58803728]]",98,3.0075582496695423
[0.         0.52359878 1.57079633 1.57079633],0.2678281707027247,0.0,0.3191851846329074,"[[-2.06025749 -3.39435218 -1.15646309 -0.37618845]
 [-0.67461645 -1.12306238  1.82499123  4.6638102 ]
 [-0.93237277  0.80944994  0.4510973   2.05277481]
 [ 1.11573064 -0.22391884  0.6795608   1.02052027]
 [ 0.11792566 -0.72209002 -0.94860729  0.50156403]]",94,5.590642774743458
[0.         0.52359878 1.57079633 1.57079633],0.2678281707027247,0.0,0.3191851846329074,"[[-0.70212281 -2.04473238  0.48290734  0.99272415]
 [-0.87511796  0.68601403  0.80576174  4.28879287]
 [-0.46626168 -1.49033184  0.72723797  1.56532689]
 [-0.96824173 -0.42708354 -1.180867    1.26611676]
 [-1.21665055 -0.81900159 -2.77766933 -1.6871622 ]]",142,5.711182493521744
[0.         0.52359878 1.57079633 1.57079633],0.2600455708199984,0.0640954765866439,0.3191851846329074,"[[-0.70485347 -2.05350486  0.39020588  0.33563597]
 [-1.57317447  0.68834212  1.05177536  4.86550754]
 [-0.38518005 -1.59797086  0.60491609  1.70314267]
 [-0.44747559 -0.21538713 -1.20743999  1.4403265 ]
 [-1.28156358 -1.15578491 -2.48161675 -1.27867313]]",13,24.44366485660908
[0.         0.52359878 1.57079633 1.57079633],0.2371500675884041,0.1244659570516501,0.3191851846329074,"[[ 0.17990895 -1.74259594  0.06979211  0.12131936]
 [-2.41078722 -0.43569991  1.16212738  6.26374762]
 [-0.25878683 -1.37014861  0.6060377   1.37027746]
 [-0.86342874  0.27816825 -0.96774018  1.57692461]
 [-1.81268923 -0.80667157 -2.16574571 -1.56602637]]",27,117.4665763410258
[0.         0.52359878 1.57079633 1.57079633],0.2004722644339939,0.1776029285081602,0.3191851846329074,"[[-0.11017089 -2.31378803 -0.21939977  0.20651942]
 [-2.74204327 -0.79151617  1.18381038  7.05956506]
 [ 0.2330569  -1.32946639  0.91221459  1.97647936]
 [-0.84724656 -0.23836481 -0.68940078  1.60911364]
 [-2.07980702 -0.1995631  -1.68888335 -1.34581863]]",19,259.73024894672
[0.         0.52359878 1.57079633 1.57079633],0.1521437419577121,0.2204182633201545,0.3191851846329074,"[[ 0.54528219 -1.02647437 -0.80111529  2.18789422]
 [-3.14459059 -1.93191598  1.9466828   7.79059416]
 [ 0.37144673 -0.26222814  1.46767329  2.32586949]
 [-0.95702105  0.10573884 -0.86288781  1.09684774]
 [-2.17250054 -0.93572712 -1.18429374 -2.09259855]]",29,415.89835930970975
[0.         0.52359878 1.57079633 1.57079633],0.0949731782188486,0.2504236898557695,0.3191851846329074,"[[ 0.51868763 -1.85889768 -0.32199983  1.74598822]
 [-2.8733544  -2.83659724  2.40843974  7.07045595]
 [ 0.37843837  0.22092644  2.34485208  2.53137407]
 [-0.9196589   0.4085398  -0.56823804  1.58481499]
 [-1.99364032 -0.67076597 -1.16100298 -2.0357376 ]]",13,546.7856354833878
[0.         0.52359878 1.57079633 1.57079633],0.0322831185753624,0.2658754017900432,0.3191851846329074,"[[ 7.41825629 -2.20799111 -1.53026594 -0.53224094]
 [ 2.76598374 -2.04498935  1.37268018  5.721133  ]
 [-0.41789786 -1.02132055  2.89638184  0.75471881]
 [-0.82569794 -0.40051889 -1.49309301  1.37207866]
 [-3.77990344 -0.32140637 -0.26699953 -0.31042488]]",70,2.739636989559512
[0.         0.52359878 1.57079633 1.57079633],-0.0322831185753623,0.2658754017900432,0.3191851846329074,"[[ 5.21082667 -3.70898188 -2.98624561 -1.10725096]
 [ 4.74601164 -2.52451892  1.68965075  6.55356482]
 [ 0.97468724  1.37928533  3.77247564  1.13090107]
 [ 0.52822834 -1.17018392 -0.4681955   1.01351966]
 [-2.42838052  0.3883146  -0.6059595  -0.32134503]]",61,2.5845784304788904
[0.         0.52359878 1.57079633 1.57079633],-0.0949731782188486,0.2504236898557695,0.3191851846329074,"[[ 4.7051515  -5.10671896 -3.95562883 -0.1255575 ]
 [ 5.83428939 -4.93891206  2.66296963  5.68529551]
 [ 1.99261698  2.16170779  3.88624291  0.71179713]
 [ 1.18097611 -1.88826119 -0.41344048  1.66746282]
 [-2.04520895 -1.23106283 -0.71779391 -0.9552418 ]]",53,2.720750599541281
[0.         0.52359878 1.57079633 1.57079633],-0.152143741957712,0.2204182633201545,0.3191851846329074,"[[ 6.26163983 -9.38975072 -3.0337815  -2.37740403]
 [ 6.11033592 -5.141817    2.13495042  7.22896237]
 [ 1.7062894   1.6330914   4.16992504  1.72831511]
 [ 0.7293536   0.63286539 -1.41003545  1.62990513]
 [-2.14494082 -2.12613708 -1.02836547 -1.31094382]]",38,2.6085336435004054
[0.         0.52359878 1.57079633 1.57079633],-0.2004722644339939,0.1776029285081602,0.3191851846329074,"[[  6.84651576 -10.49607043  -3.1546974   -2.07503566]
 [  6.23543872  -3.69295451   2.07693582   6.68269157]
 [  2.41682693   1.02261734   4.13305029   2.3110295 ]
 [  1.16578102   0.85371106  -1.42201219   1.87216765]
 [ -1.71486257  -1.5739349   -0.75103456  -1.29401772]]",16,2.786435096349662
[0.         0.52359878 1.57079633 1.57079633],-0.2371500675884041,0.1244659570516502,0.3191851846329074,"[[  4.67776732 -12.1862429   -0.1762327   -1.09674082]
 [  9.03571272  -5.52796275  -0.39596517   5.04160834]
 [  2.14886065   2.0764629    3.09841588   2.31958231]
 [  3.29837471  -0.25922847  -1.09190489   2.62123427]
 [  0.14923302  -0.54279224  -1.50693158  -0.24451859]]",111,2.7539814986210347
[0.         0.52359878 1.57079633 1.57079633],-0.2600455708199984,0.064095476586644,0.3191851846329074,"[[  5.24202701 -11.76953559  -1.09805768  -0.78780534]
 [  9.84339628  -5.766179     0.30406707   4.5509229 ]
 [  2.04191145   1.91133269   3.45847683   2.74486899]
 [  3.88684011  -0.35999106  -0.87362473   2.42908669]
 [  0.3064899   -0.96042012  -1.86831614  -0.17162665]]",39,3.1599883039403567
[0.         0.52359878 1.57079633 1.57079633],0.142508393052362,0.0,0.3915385919941284,"[[-7.34445732 -1.72315655  1.87527295  2.57416849]
 [ 1.49940892 -2.35736415  1.61436931 -0.16878394]
 [ 1.59192301  0.69833611  2.71812868  1.28508592]
 [-1.23119606  0.41685765  0.44560145 -0.02184149]
 [-0.53021539 -0.73869394  1.27587396 -0.40719649]]",101,6.496454003013553
[0.         0.52359878 1.57079633 1.57079633],0.142508393052362,0.0,0.3915385919941284,"[[-2.26286645 -0.40173366  2.20543955  4.32044097]
 [ 0.83225093 -0.54105679  0.09866432  0.1112531 ]
 [-0.50411274  0.33145336  0.78079399  0.61622166]
 [ 0.44084675  0.47866182  0.40839961  0.54138249]
 [-0.19829449 -0.2307701   1.40871928 -0.52699717]]",45,5.874835414220304
[0.         0.52359878 1.57079633 1.57079633],0.1234158886358432,0.071254196526181,0.3915385919941284,"[[ 0.28764391 -0.7630196   2.75204489  5.08695976]
 [ 1.6062503  -0.45087005 -0.53755658 -0.23075197]
 [ 0.33856203  0.48499194  0.42334068  0.25916925]
 [ 1.11330995  0.99805548  0.69209276  0.64610734]
 [-0.45057225 -1.04306691  2.3088867   0.12977072]]",35,2.815498071105245
[0.         0.52359878 1.57079633 1.57079633],0.0712541965261809,0.1234158886358433,0.3915385919941284,"[[ 1.71591339 -3.55764297  4.31151642  5.79721057]
 [ 3.30504731  0.60906859 -1.299009   -1.56144727]
 [ 0.53984776  1.1120432   1.1311503  -0.07046836]
 [ 1.42828662  2.14229181  0.45552638 -0.2809581 ]
 [-0.07649311  0.71751999  1.35053487  0.8351533 ]]",77,3.6770301464068673
[0.         0.52359878 1.57079633 1.57079633],-2.2917097463652402e-17,0.142508393052362,0.3915385919941284,"[[ 2.92086282e+00 -6.13202514e+00  3.96486494e+00  4.97421375e+00]
 [ 3.67967702e+00  1.90012070e+00 -9.26520886e-01 -1.09629036e+00]
 [ 2.63625392e+00  1.62926805e+00  1.49163190e+00  2.53008600e-01]
 [ 1.37643620e+00  3.37182103e+00 -4.81030494e-03 -3.91208521e-01]
 [ 7.90225817e-01 -4.13984565e-01  2.27584950e+00  6.40550554e-01]]",70,3.041297634071261
[0.         0.52359878 1.57079633 1.57079633],-0.071254196526181,0.1234158886358432,0.3915385919941284,"[[ 5.05897215 -6.97710339  5.04268294  6.71608953]
 [ 4.51523577  2.30508545 -2.37119562 -1.96475007]
 [ 2.42234669  2.29086432  1.30492163 -0.74674801]
 [ 3.31449673  3.24719271  0.16839396  0.77866642]
 [-0.99156947  0.36886967  1.21083459 -0.45030617]]",123,2.778926630028673
[0.         0.52359878 1.57079633 1.57079633],-0.1234158886358433,0.0712541965261809,0.3915385919941284,"[[ 6.29867186 -9.4933409   4.80534931  8.38441709]
 [ 6.40298575  3.60830593 -2.30128506 -2.56110599]
 [ 1.61059215  2.43396193  0.06297875 -1.00898434]
 [ 4.02541799  4.61854616  0.78809568 -0.4307124 ]
 [ 0.88572482  0.97120063  2.2778702  -1.18664814]]",144,3.0289208722784315
[0.         0.52359878 1.57079633 1.57079633],0.2192616115167119,0.0,0.0798047001093227,"[[-0.98994006  2.2140927  -2.64094148 -5.92570971]
 [-0.32539042  1.31376991 -1.02108272 -1.6718739 ]
 [-0.93377049  0.14399311 -2.01140077 -2.05607075]
 [ 0.9457946   1.39176539 -0.60147213 -2.81881549]
 [-0.08499256  1.1847997  -0.17812401 -1.58927502]]",25,4.270086530256605
[0.         0.52359878 1.57079633 1.57079633],0.2192616115167119,0.0,0.0798047001093227,"[[-0.1641717  -1.28554897  0.14200787 -9.04984306]
 [-0.81876561 -1.65410018  2.03102927 -0.51123178]
 [-1.04091109 -0.70114827  1.09523783 -2.3322023 ]
 [-0.7316465   0.74584145 -0.24980314 -3.6638184 ]
 [-0.09966788 -0.58876717 -0.31505694 -0.07606879]]",18,120.27687403590976
[0.         0.52359878 1.57079633 1.57079633],0.2085301844063454,0.0677555641727016,0.0798047001093227,"[[ 2.89981335  2.29096425 -2.30612757 -8.00572621]
 [-0.25726702  0.61777852 -0.55909194  0.25224179]
 [-1.88049839  0.54722995 -2.16244091 -2.9847206 ]
 [-0.08335394  1.29242452 -2.19229931 -3.36304907]
 [ 0.49191903  2.44165359  0.90487758 -1.42421826]]",56,1.3499188716266584
[0.         0.52359878 1.57079633 1.57079633],0.1773863699310577,0.1288787416434048,0.0798047001093227,"[[ 6.03542753  3.23088174  0.74116574 -7.57954731]
 [-0.94641532 -0.01408766 -2.20517466 -0.06093773]
 [-2.72091836  0.04846542 -3.38042237 -5.28081631]
 [ 0.18754115  0.99890027 -3.16325484 -3.13343978]
 [-0.18537112  2.35011831  0.0205482  -1.28108401]]",94,1.5167617849286903
[0.         0.52359878 1.57079633 1.57079633],0.1288787416434048,0.1773863699310576,0.0798047001093227,"[[ 6.94147395  2.83835358  1.57683369 -6.55114357]
 [ 0.19560861  0.32300185 -2.91818875 -0.28973442]
 [-2.35905     0.02850918 -3.83448268 -5.73218576]
 [-0.81572785  1.40615084 -3.09978104 -3.81210454]
 [ 0.43696232  2.41145708 -0.07936063 -0.59437795]]",29,1.350254297850429
[0.         0.52359878 1.57079633 1.57079633],0.0677555641727016,0.2085301844063454,0.0798047001093227,"[[ 7.71298696  3.05655895  1.39406978 -7.06264442]
 [ 1.42997145  0.1361419  -2.93292163  0.24583217]
 [-2.33038867  0.90856977 -3.75162035 -6.62909587]
 [-0.55668982  0.84774016 -3.07073043 -3.91151457]
 [ 0.53818991  1.23012799 -0.4773561  -0.70000238]]",24,1.364213556473278
[0.         0.52359878 1.57079633 1.57079633],6.211175944044558e-17,0.2192616115167119,0.0798047001093227,"[[ 8.41822399  3.14481461  1.00122394 -7.34552573]
 [ 2.0215101   0.06497969 -2.79976871  0.44566574]
 [-1.60394542  0.66212472 -3.44485606 -6.44521806]
 [-0.60862616  1.18716851 -2.72999543 -4.19701774]
 [ 0.98226307  0.99212939 -0.41602922 -0.82094128]]",13,1.530754944716356
[0.         0.52359878 1.57079633 1.57079633],-0.0677555641727016,0.2085301844063454,0.0798047001093227,"[[ 9.68090786  2.67865515  0.97986319 -6.68622404]
 [ 2.30911091  0.23142021 -2.25252694  0.15195226]
 [-1.17284584  0.64793658 -4.04950118 -6.46038659]
 [-0.04863298  1.8182871  -2.99808015 -4.58425183]
 [ 0.77686023  0.96240069 -0.17191109 -1.38861768]]",17,1.8874878525013177
