init_joint_angles,x_target,y_target,z_target,Theta,iter_count,cost,gen_q
[0.         0.52359878 1.57079633 1.57079633],0.0655802732506833,0.2018353273470826,0.3675796713840616,"[[ 3.36133039  3.7338636  -1.9557949  -4.37022914]
 [ 3.44694792 -0.06938443  2.57037223  0.45267378]
 [ 0.43822224  1.40337795 -1.00814758 -0.396724  ]
 [ 1.32059201  0.77932633 -1.75884582 -0.17176859]
 [-0.13409922  0.1423216  -0.95682396 -0.28605672]]",10,1.4129555297658127,[1.20436712 1.36527705 1.35793287 0.80866295]
[0.         0.52359878 1.57079633 1.57079633],6.011766274726467e-17,0.2122222222222222,0.3675796713840616,"[[ 3.78224759  3.41184163 -1.4294822  -4.44326315]
 [ 4.09000919 -0.12181312  2.16744485 -0.07831558]
 [ 0.36824085  2.4434085  -1.01216795  0.20590875]
 [ 2.53936103  0.87655451 -2.19978702 -0.53738276]
 [-0.35516732 -0.37078549 -1.63563416 -0.1083312 ]]",17,1.4746259785672409,[1.43308613 1.40147069 1.34987992 0.76328755]
[0.         0.52359878 1.57079633 1.57079633],-0.0655802732506831,0.2018353273470826,0.3675796713840616,"[[ 4.69147009  3.49122117 -0.8801536  -5.81950255]
 [ 4.53052036 -0.13069972  1.86814432  0.10128877]
 [ 0.65770594  2.00372956 -0.72219054  0.92534565]
 [ 2.8732477   1.19110362 -2.00363507  0.05950716]
 [ 0.14062678 -0.22628749 -1.95588041  0.40589703]]",8,1.7655590847698588,[1.71724679 1.39215861 1.43835134 0.66896536]
[0.         0.52359878 1.57079633 1.57079633],-0.1247410924309581,0.1716913843617945,0.3675796713840616,"[[ 5.11369523  3.84243392 -1.03813499 -6.0426036 ]
 [ 5.69386199 -0.55695836  1.95423989 -0.21144833]
 [ 1.30109817  2.64967863 -0.87730107  0.7098312 ]
 [ 2.44823028  1.4413348  -2.00933341  0.16913128]
 [ 0.20798963 -0.20706712 -1.92767617  0.68549398]]",7,2.0707521051828564,[1.99758687 1.47523509 1.4072673  0.57655926]
[0.         0.52359878 1.57079633 1.57079633],-0.1716913843617943,0.1247410924309583,0.3675796713840616,"[[ 5.68037604  3.81211958 -1.22621228 -6.05638406]
 [ 6.48081556 -0.70661222  2.34075415 -0.11033983]
 [ 2.06653415  2.690006   -0.99584044  0.62558415]
 [ 2.29441204  1.68611852 -2.40589568  0.21281743]
 [ 0.6635441  -0.07172794 -1.94530202  0.94932028]]",7,2.3868844679294314,[2.28808547 1.47105643 1.39200005 0.58869406]
[0.         0.52359878 1.57079633 1.57079633],-0.2018353273470826,0.0655802732506834,0.3675796713840616,"[[ 6.83003306  3.876602   -1.3894895  -5.99715939]
 [ 7.22534708 -1.07486958  2.2917329  -0.17907947]
 [ 2.12388219  2.55875607 -0.70084254  1.00663989]
 [ 2.31220865  1.77747702 -2.30290784  0.3858415 ]
 [ 0.76709664 -0.15369369 -1.71471935  0.82527564]]",8,2.7137418446948804,[2.60540601 1.4204781  1.39810713 0.63608451]
[0.         0.52359878 1.57079633 1.57079633],0.2651197750244836,0.0,0.3786302782491339,"[[ 0.64095826  2.33146662 -1.36186703 -1.11546454]
 [-1.2636226   1.37787995 -0.30601623 -0.45829816]
 [ 0.00374289  0.71792378 -0.18514443 -0.1058053 ]
 [ 0.49804238  0.30432978 -0.28814789 -1.20781075]
 [-0.45936158 -0.16263658 -0.29737908  0.34833158]]",43,1.2485877618426722,[-0.0460706   1.21777231  1.24417009  1.23183373]
[0.         0.52359878 1.57079633 1.57079633],0.2651197750244836,0.0,0.3786302782491339,"[[ 0.10512249  2.62907745 -1.54112252 -1.23808466]
 [-0.47639511  1.67114473 -0.21295064 -0.59448903]
 [-0.08433763 -0.47374397  0.09007785 -0.49558302]
 [-0.25777724  0.4511511  -0.63618705 -0.08560789]
 [ 0.6246836   0.19828022 -0.13570594  0.26112543]]",32,1.2490218860669702,[-0.05936477  1.20765145  1.23607737  1.21873536]
[0.         0.52359878 1.57079633 1.57079633],0.2560860377560962,0.0686180470096319,0.3786302782491339,"[[ 1.02554363  2.68707499 -1.58139664 -1.56330505]
 [ 0.44779783  1.92302917 -0.02031354 -0.25092378]
 [-0.52314978 -0.32588889 -0.37621057 -0.70539995]
 [ 0.12305447  0.39381643 -0.26308519 -0.56416225]
 [ 0.55106446  0.16947839  0.01603083 -0.14241785]]",7,1.2728593223920064,[0.21097104 1.26449408 1.23542673 1.14995411]
[0.         0.52359878 1.57079633 1.57079633],0.2296004602168179,0.1325598875122418,0.3786302782491339,"[[ 2.36334428  2.86326913 -1.21015157 -1.11634344]
 [ 0.6024528   1.91473228 -0.79771393 -0.36617602]
 [-0.96582294 -0.91187735 -0.24935481 -0.76487741]
 [ 0.89015113  0.38689709 -0.44492985 -0.30348557]
 [ 0.15257653  0.8917647  -0.12420731 -0.15695594]]",16,1.2590660200715147,[0.46148413 1.25075732 1.18873505 1.22196537]
[0.         0.52359878 1.57079633 1.57079633],0.1874679907464642,0.1874679907464642,0.3786302782491339,"[[ 2.95937886  2.30772447 -0.86666553 -1.12647494]
 [ 1.40289137  2.57547389 -0.86292719 -0.58918248]
 [-0.79144087 -0.81420508 -0.31353858 -0.69510373]
 [ 1.01455945 -0.0643322  -0.80354929 -0.52726656]
 [ 0.29094867  0.89408579  0.07318096  0.22305645]]",14,1.25016906096586,[0.70871444 1.22892862 1.21565775 1.19050725]
[0.         0.52359878 1.57079633 1.57079633],0.1325598875122418,0.229600460216818,0.3786302782491339,"[[ 4.24831168  2.41847088 -1.49341528 -1.04324624]
 [ 2.05982176  2.08861884 -0.19069713 -0.40200108]
 [-1.12595934 -0.25039878 -0.31530909 -0.79122994]
 [ 1.0468831  -0.07991454 -0.66433438 -0.56729222]
 [-0.1632985   0.34959516  0.04159898  0.29776624]]",10,1.2412560361954663,[0.98616316 1.22324538 1.20862225 1.22117053]
[0.         0.52359878 1.57079633 1.57079633],0.0686180470096319,0.2560860377560962,0.3786302782491339,"[[ 4.3896609   2.20255628 -1.5662952  -0.82178905]
 [ 2.76255674  2.45847141 -0.43205946 -0.60874502]
 [-0.04643101 -0.23226761 -0.16091338 -1.14057741]
 [ 1.1863296   0.08623643 -0.50878482 -0.8112651 ]
 [-0.47179187  0.32294591  0.25643032  0.1774986 ]]",9,1.2785952794888622,[1.22249307 1.24933873 1.19186396 1.17722471]
[0.         0.52359878 1.57079633 1.57079633],1.6233904193720014e-17,0.2651197750244836,0.3786302782491339,"[[ 5.23910729  2.05510501 -1.19629216 -0.59802041]
 [ 3.11407689  2.17733925 -0.64553207 -0.21313505]
 [ 0.01496195 -0.18008155 -0.2236894  -1.11844628]
 [ 1.38459718  0.2517223   0.08470248 -0.85522886]
 [-0.74191975  0.41927519  0.18289807  0.10779057]]",8,1.4727041726929986,[1.43417105 1.20127348 1.25532649 1.2707041 ]
[0.         0.52359878 1.57079633 1.57079633],-0.068618047009632,0.2560860377560962,0.3786302782491339,"[[ 5.91630609  1.8160663  -1.48406095 -0.14016062]
 [ 3.50664601  2.23078043 -0.54533587  0.01984355]
 [ 0.22096643  0.09054658 -0.3296992  -0.81351895]
 [ 2.08940638  0.4239102  -0.33114238 -1.27242658]
 [-0.31477032  0.19880777  0.11470369  0.09032459]]",10,1.7381259644982527,[1.68361296 1.20001642 1.18077056 1.38916606]
[0.         0.52359878 1.57079633 1.57079633],-0.1325598875122418,0.2296004602168179,0.3786302782491339,"[[ 6.9438782   2.04823533 -1.73360474  0.56948982]
 [ 3.39599143  1.98206458 -0.80313982 -0.26763799]
 [ 0.73095553  0.19370648 -0.19181312 -1.34836196]
 [ 2.87048066  0.48747592 -0.02131192 -1.30698032]
 [-0.07499348  0.41015009  0.6603679   0.31833584]]",14,1.9995033150639587,[1.95462192 1.22486167 1.14610991 1.42171775]
[0.         0.52359878 1.57079633 1.57079633],-0.1874679907464642,0.1874679907464642,0.3786302782491339,"[[ 8.18856306  2.22812389 -1.94963049  0.5472331 ]
 [ 3.53524361  1.74035538 -0.90045467  0.20774132]
 [ 0.73378751  0.46351042 -0.15515841 -1.47016975]
 [ 3.3459952  -0.0082518   0.25463441 -1.75819458]
 [-0.65419827  0.15528023  0.88466575  0.14513022]]",8,2.267470998822346,[2.20976422 1.21307787 1.12030727 1.44093274]
[0.         0.52359878 1.57079633 1.57079633],-0.229600460216818,0.1325598875122418,0.3786302782491339,"[[ 9.21052986  2.28276328 -1.73327362  0.60401042]
 [ 4.23846661  1.83642513 -0.88093941  0.10426965]
 [ 0.93391446  0.20292627 -0.08960341 -1.66720626]
 [ 3.22995253  0.0872301   0.17419228 -1.70659127]
 [-0.9621647  -0.51697612  1.06659261 -0.0215157 ]]",8,2.5280395541666776,[2.49553535 1.20018001 1.16702868 1.41548304]
[0.         0.52359878 1.57079633 1.57079633],-0.2560860377560962,0.0686180470096319,0.3786302782491339,"[[10.11311145  2.45852217 -1.82792813  0.44282335]
 [ 4.43314149  1.76059917 -1.15631137  0.60845174]
 [ 1.20748007  0.18692426  0.05474521 -1.28091088]
 [ 3.38970422  0.08598025  0.05196463 -1.87577323]
 [-0.84155736 -0.60975383  1.16892629 -0.01162978]]",10,2.7931143974724018,[2.72254096 1.21647708 1.12076767 1.48788597]
[0.         0.52359878 1.57079633 1.57079633],0.2001144455713649,0.0,0.2857930465630482,"[[-3.65379465e-01  2.24000006e+00 -1.39336255e+00 -8.03748151e+00]
 [ 2.83288489e-01  2.74798587e+00  1.24179328e-01 -7.26248068e-01]
 [-8.09126213e-01  7.23050589e-01  9.44561104e-01  1.06911943e+00]
 [ 1.01776937e+00  6.26146521e-01 -5.24992525e-01 -8.59244014e-01]
 [-8.75759310e-01  7.34330814e-01  3.35379573e-01  3.93637397e-03]]",37,1.4729990922907854,[-0.06364086  1.43745148  1.41486633  0.10970834]
[0.         0.52359878 1.57079633 1.57079633],0.2001144455713649,0.0,0.2857930465630482,"[[ 0.49772531  3.37869722 -4.94716602 -7.60719022]
 [-0.37350399  1.39701471  2.53496818 -4.01778817]
 [-1.2536681   1.05989384 -0.17495358 -1.47738828]
 [ 0.08038579 -0.03706186  5.18027702  7.63942135]
 [ 0.69303284  0.83676598  1.73571568  3.55973835]]",30,1.483301445324796,[-0.07241911  1.44144747  1.40403815  0.06703919]
[0.         0.52359878 1.57079633 1.57079633],0.188046067816075,0.0684431713558549,0.2857930465630482,"[[ 1.35143081  2.83069479 -5.22834903 -6.86995513]
 [ 0.35776632  2.03937905  2.42520907 -4.68223198]
 [-0.5986435   1.31437225  0.6934744  -1.57077297]
 [ 0.14714746 -0.27814584  5.21895353  7.27953493]
 [ 0.04064546  1.26180345  1.21054548  3.81754137]]",7,1.4829555081661274,[0.23753422 1.45710337 1.41785986 0.07644081]
[0.         0.52359878 1.57079633 1.57079633],0.1532965590177793,0.1286310861325647,0.2857930465630482,"[[ 1.81972441  2.53065639 -5.36116994 -6.80852747]
 [ 1.95156311  2.1079524   2.50391841 -4.1665404 ]
 [ 0.52791056  1.37751866  0.86701051 -1.74129307]
 [-0.05044274 -0.24527489  5.23932687  6.67264596]
 [-0.20371103  1.67591608  0.5869448   4.29788842]]",14,1.4800846505208258,[0.64332023 1.43209173 1.41026646 0.11654534]
[0.         0.52359878 1.57079633 1.57079633],0.1000572227856825,0.1733041935290404,0.2857930465630482,"[[ 3.17972315  2.45910265 -5.29818826 -6.74369944]
 [ 2.24107648  1.83487695  2.6987326  -4.34486257]
 [ 0.93583507  1.54013176  0.60778714 -2.02169565]
 [ 0.26362938  0.39848152  5.25621925  6.39641328]
 [-0.4446447   1.93881059  0.65625177  4.74360185]]",8,1.4738294188145662,[0.97919632 1.44327976 1.42522129 0.06716388]
[0.         0.52359878 1.57079633 1.57079633],0.0347495087982956,0.1970742574884197,0.2857930465630482,"[[ 5.16766144  3.31855797 -5.33149208 -7.28444172]
 [ 2.15358729  1.27497847  2.76657617 -3.88477331]
 [ 0.84660275  1.44150924  0.71778394 -2.59946369]
 [ 0.51867071 -0.02108089  5.41938618  6.87597961]
 [-0.17835756  1.36739346  0.77123922  4.78894071]]",32,1.4801851353417503,[1.32929746 1.46568143 1.4529874  0.00924885]
[0.         0.52359878 1.57079633 1.57079633],-0.0347495087982956,0.1970742574884197,0.2857930465630482,"[[ 5.58270905  3.38003626 -5.33570082 -7.49087991]
 [ 2.49283342  1.41125367  2.71238342 -3.62483573]
 [ 1.68013011  1.64689744  0.52119258 -2.69285102]
 [ 0.54813616 -0.08671644  5.56143303  6.81396512]
 [ 0.31057363  0.99366885  0.68893193  4.5174166 ]]",7,1.6067984018808623,[ 1.54860905  1.50411776  1.43140751 -0.00977061]
[0.         0.52359878 1.57079633 1.57079633],-0.1000572227856824,0.1733041935290404,0.2857930465630482,"[[ 7.1669747   2.64582156 -5.3580117  -7.89600065]
 [ 2.662725    2.10872229  3.3194782  -3.70511259]
 [ 1.85044589  1.70184986  0.66582784 -2.3794183 ]
 [ 0.91915271 -0.36128371  5.66361859  6.76513263]
 [ 0.142177    1.11887373  0.52561904  4.67349336]]",10,1.955478032578341,[ 1.88790892  1.46550706  1.53104154 -0.05989422]
[0.         0.52359878 1.57079633 1.57079633],-0.1532965590177793,0.1286310861325648,0.2857930465630482,"[[ 8.5469904   2.27319005 -5.28462968 -8.14772887]
 [ 3.12890392  2.4452105   3.51359223 -3.43728456]
 [ 1.815825    1.68462285  0.649032   -2.44711644]
 [ 1.39414353 -0.52980577  5.84245649  6.61311012]
 [ 0.05919446  1.19447284  0.21042555  4.7011984 ]]",9,2.306640958020723,[ 2.22087936  1.43729341  1.57363255 -0.08182272]
[0.         0.52359878 1.57079633 1.57079633],-0.1880460678160749,0.068443171355855,0.2857930465630482,"[[10.665529    2.64881381 -5.47165322 -8.47087431]
 [ 3.68839528  2.20950214  3.42469579 -2.97845619]
 [ 1.53154768  1.96153547  0.43916724 -2.68145258]
 [ 0.33351995 -0.86991872  5.96371601  6.77799095]
 [-0.27317923  1.16345458  0.11997943  4.51853879]]",10,2.663252847501373,[ 2.57057981  1.47632579  1.51213569 -0.09137934]
[0.         0.52359878 1.57079633 1.57079633],0.4698463103929542,0.0,0.1710100716628343,"[[-0.07989424 -0.37754854 -1.31761512 -0.49460301]
 [-0.5599571  -0.37106798  0.27228244 -0.36795471]
 [ 0.43345046  0.28439269 -0.40716171 -0.63696331]
 [ 0.26048694  0.40844168  0.35314207 -0.15588663]
 [-0.06117096 -0.63959823 -0.30750303 -0.09111017]]",15,1.8321584323394724,[-0.03463822  0.44407083  1.3509823   1.35479377]
[0.         0.52359878 1.57079633 1.57079633],0.4698463103929542,0.0,0.1710100716628343,"[[-0.97474974  0.02686747 -1.00914422 -0.93818636]
 [ 0.36275707 -0.01950815 -0.01643981 -0.12384544]
 [ 0.42370579 -0.09363585 -0.19792652 -0.82728064]
 [ 0.57191993 -0.58187439 -0.01439041  0.24965946]
 [-0.82471598 -0.7418604  -0.29530984 -0.07822972]]",16,1.8577930869866,[-0.06026076  0.46282303  1.36306499  1.31747247]
[0.         0.52359878 1.57079633 1.57079633],0.4650639524155902,0.066866101676873,0.1710100716628343,"[[-1.13235911 -0.38003156 -0.57803748 -0.67529193]
 [ 1.29432316  0.32591054 -0.34470634 -0.26862263]
 [ 0.95704636 -0.4852169  -0.06086152 -0.64625735]
 [ 0.66311008 -0.42806785  0.19429579  0.17687773]
 [-0.8555236  -0.40587304 -0.93453521  0.05313115]]",11,1.859710157073554,[0.10368391 0.41765447 1.40445424 1.36013028]
[0.         0.52359878 1.57079633 1.57079633],0.4508142335007357,0.1323710023495189,0.1710100716628343,"[[-0.83545198  0.20064093 -1.48868966 -0.721491  ]
 [ 1.64027087  0.26794855 -0.23132261 -0.1181764 ]
 [ 1.0950859  -0.96132475  0.30695795 -0.63937037]
 [ 1.09548091 -0.66871681  0.88172546 -0.24836627]
 [-0.83913107 -0.23636549 -0.59803291 -0.05660472]]",15,1.8302252194053736,[0.24631694 0.45198414 1.34827488 1.34517925]
[0.         0.52359878 1.57079633 1.57079633],0.4273872368327013,0.1951812111407774,0.1710100716628343,"[[-0.44388731  0.77891997 -1.57075288 -1.49623556]
 [ 1.63633033  0.75612544 -0.44270255  0.03082093]
 [ 1.57793213 -1.62879702  0.3809711  -0.04054739]
 [ 1.42913988 -1.38510034  0.37685291 -0.15666289]
 [-0.97940162 -0.27810009 -0.78106086  0.0642091 ]]",13,1.8466271103547376,[0.38133916 0.50958177 1.27584019 1.29961686]
[0.         0.52359878 1.57079633 1.57079633],0.3952598685057684,0.2540180933293431,0.1710100716628343,"[[ 0.19013897  0.86758117 -0.83159155 -1.1514504 ]
 [ 1.67233882  0.512748   -0.85786683  0.06356537]
 [ 1.77723638 -1.67648371  0.07176607 -0.28475456]
 [ 1.65222471 -1.34938228  0.73539999 -0.2966205 ]
 [-1.01856645  0.24489283 -1.51903833 -0.1872161 ]]",11,1.836349895565554,[0.53123788 0.50001296 1.32056931 1.32553287]
[0.         0.52359878 1.57079633 1.57079633],0.3550861490913938,0.3076838996654142,0.1710100716628343,"[[ 0.66478223  0.70512612 -0.94272385 -1.34691453]
 [ 1.79320981  0.73925636 -0.70499631  0.02684864]
 [ 1.89539622 -1.83031691 -0.00326307 -0.4116682 ]
 [ 1.89854641 -0.93598552  0.23110844 -0.11583556]
 [-0.97141113  0.36684984 -1.3045675  -0.37006712]]",12,1.839092403572253,[0.66030916 0.51636442 1.28875719 1.27998507]
[0.         0.52359878 1.57079633 1.57079633],0.3076838996654142,0.3550861490913938,0.1710100716628343,"[[ 0.93406758  0.21509846 -0.82142375 -0.76896998]
 [ 2.3221665   1.15434737 -0.94130977 -0.3087966 ]
 [ 2.31088729 -2.11370775  0.67168329 -0.76220266]
 [ 1.78227884 -0.54170438  0.01603349 -0.08784706]
 [-1.07859937  0.50144736 -1.44232115 -0.36298405]]",11,1.843448383756671,[0.81551153 0.48777414 1.32886033 1.30011329]
[0.         0.52359878 1.57079633 1.57079633],0.2540180933293432,0.3952598685057684,0.1710100716628343,"[[ 1.39519838e+00  1.11761526e-03 -5.98613847e-01 -3.60533264e-01]
 [ 2.36733972e+00  1.41049144e+00 -1.49207591e+00 -4.31219232e-01]
 [ 2.61347149e+00 -2.09066032e+00  5.70621684e-01 -8.96457206e-01]
 [ 2.21045903e+00 -4.37485395e-01  3.69992372e-01 -1.44064660e-01]
 [-9.65717129e-01  6.27439453e-01 -1.77950216e+00 -1.83428172e-01]]",7,1.852608871088924,[0.96305617 0.49823583 1.29368662 1.34152695]
[0.         0.52359878 1.57079633 1.57079633],0.1951812111407774,0.4273872368327013,0.1710100716628343,"[[ 2.3401225  -0.5117728  -0.25124749 -0.17462459]
 [ 2.83215785  1.47050919 -1.54896418 -0.53669113]
 [ 2.1472421  -2.02288338  0.41368261 -1.05724996]
 [ 1.9292996  -0.10751257  0.80347252 -0.07807209]
 [-1.04333503  0.35376899 -2.4403758  -0.30654083]]",10,1.8557355945274367,[1.12851469 0.43760884 1.34234466 1.34409987]
[0.         0.52359878 1.57079633 1.57079633],0.1323710023495189,0.4508142335007358,0.1710100716628343,"[[ 1.95009574 -0.74154052  0.21560749 -0.19581587]
 [ 3.80223211  1.52774996 -1.80544103 -0.21230774]
 [ 2.32585629 -1.91702877  0.30432736 -0.92834114]
 [ 2.32317902 -0.17552317  1.14216822 -0.21496398]
 [-0.85022375 -0.01448612 -2.92882311 -0.4258557 ]]",10,1.8403732439264044,[1.24479487 0.40341507 1.38662129 1.38835933]
[0.         0.52359878 1.57079633 1.57079633],0.066866101676873,0.4650639524155902,0.1710100716628343,"[[ 1.43180430e+00 -5.27063486e-01  9.49778924e-02  3.53549387e-01]
 [ 4.28913088e+00  1.48525215e+00 -1.75665891e+00 -8.74949398e-01]
 [ 3.57593955e+00 -2.40275726e+00  5.74003951e-01 -8.05187936e-01]
 [ 2.69514273e+00 -1.80255275e-01  1.09344304e+00 -6.88356427e-04]
 [-2.54245852e-01  3.98246671e-01 -2.79397561e+00 -8.99444889e-01]]",19,1.847269282674417,[1.38709846 0.39478099 1.39992585 1.40579989]
[0.         0.52359878 1.57079633 1.57079633],2.8769789005696257e-17,0.4698463103929542,0.1710100716628343,"[[ 1.36313094e+00 -1.44703688e+00  4.93816295e-01 -2.66247980e-03]
 [ 5.11600427e+00  2.01979453e+00 -1.63694590e+00 -4.40590496e-01]
 [ 3.68792433e+00 -1.53899296e+00  4.59514914e-01 -6.05134525e-01]
 [ 2.75342857e+00 -1.14025990e+00  1.18405750e+00  7.16258210e-03]
 [ 5.58472490e-02  4.47928579e-01 -2.69163377e+00 -5.63365494e-01]]",13,1.9359878566595867,[1.51465542 0.3386096  1.48338573 1.43347935]
[0.         0.52359878 1.57079633 1.57079633],-0.0668661016768729,0.4650639524155902,0.1710100716628343,"[[ 1.49886325 -1.39269237  0.62989951  0.09627444]
 [ 5.46925518  1.8330353  -1.51874932 -0.02330871]
 [ 3.90627915 -2.17303112  0.53471221 -0.42442839]
 [ 3.23961333 -1.37005425  0.99533966  0.40780762]
 [ 0.24041574  0.31960431 -2.85027549 -0.98857418]]",8,2.0571687828933776,[1.64538068 0.23976238 1.51642359 1.54362767]
[0.         0.52359878 1.57079633 1.57079633],-0.1323710023495189,0.4508142335007357,0.1710100716628343,"[[ 1.77879749 -1.44886359  1.17428676 -0.33818936]
 [ 5.95601031  1.98727454 -1.96502299  0.78074008]
 [ 4.16227643 -2.23085584  0.14605814 -0.35557104]
 [ 3.05541771 -1.62960747  1.25262022  0.53801278]
 [ 0.1357417  -0.11043523 -2.81687889 -1.2213183 ]]",14,2.19790500420288,[1.77603937 0.21988603 1.52587077 1.59114776]
[0.         0.52359878 1.57079633 1.57079633],-0.1951812111407773,0.4273872368327013,0.1710100716628343,"[[ 2.31187172 -1.28301115  1.12266716 -0.12495634]
 [ 5.88961391  2.12476992 -2.07589715  0.83505001]
 [ 4.62122791 -2.4675747   0.24909137 -0.49418558]
 [ 3.10718278 -2.00359579  1.13283464  0.67451507]
 [ 0.335511    0.04276049 -3.10917922 -1.01252581]]",7,2.344072073490412,[1.91500343 0.22478631 1.49738621 1.63550784]
[0.         0.52359878 1.57079633 1.57079633],-0.2540180933293431,0.3952598685057684,0.1710100716628343,"[[ 2.95443074 -0.60574844  1.28328165 -1.11517539]
 [ 6.2461097   1.3882332  -2.31178527  0.40659169]
 [ 4.66037337 -2.37288358  0.54452917  0.18423303]
 [ 2.92362735 -1.37479989  1.2035891   0.92666467]
 [ 0.00657059 -0.20089663 -3.59179794 -1.15267871]]",11,2.4901390192668087,[2.06369657 0.28232726 1.51552903 1.48207142]
[0.         0.52359878 1.57079633 1.57079633],-0.3076838996654142,0.3550861490913939,0.1710100716628343,"[[ 3.46167233 -0.91430403  1.97494162 -1.24812794]
 [ 6.55161688  1.3548369  -2.8034508   0.59433947]
 [ 4.5465374  -2.2490393   0.89939877  0.12053956]
 [ 3.10638419 -1.35850496  1.03117763  1.06143328]
 [ 0.06740325 -0.13182391 -3.60488242 -1.24841565]]",8,2.635319807795005,[2.19743864 0.2385433  1.59255845 1.48500641]
[0.         0.52359878 1.57079633 1.57079633],-0.3550861490913938,0.3076838996654142,0.1710100716628343,"[[ 3.73711878 -1.22331376  2.04345734 -1.02104308]
 [ 7.0455506   1.23002903 -2.82215384  0.46162049]
 [ 4.80741103 -2.19972758  0.93665536  0.45347193]
 [ 3.37100676 -1.24373075  1.11909577  1.5009353 ]
 [ 0.19624274  0.31518044 -3.61507909 -1.33456172]]",9,2.768016729730334,[2.36203692 0.1889105  1.61097027 1.56532374]
